trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
49,08:24:00,08:25:00,8100041,10,,0,0,
49,08:28:00,08:29:00,8100546,11,,0,0,
49,08:34:00,08:35:00,8100040,12,,0,0,
49,08:41:00,08:42:00,8101917,13,,0,0,
49,08:51:00,08:51:00,8100002,14,,1,0,
50,05:42:00,05:42:00,8100099,1,,0,1,
50,05:49:00,05:50:00,8100059,2,,0,0,
50,05:52:00,05:52:00,8100939,3,,0,0,
50,06:01:00,06:02:00,8100058,4,,0,0,
50,06:05:00,06:05:00,8100366,5,,0,0,
50,06:08:00,06:09:00,8100057,6,,0,0,
50,06:13:00,06:13:00,8101593,7,,0,0,
50,06:16:00,06:16:00,8101044,8,,0,0,
50,06:19:00,06:20:00,8100055,9,,0,0,
50,06:24:00,06:25:00,8101792,10,,0,0,
50,06:28:00,06:29:00,8100054,11,,0,0,
50,06:35:00,06:36:00,8100053,12,,0,0,
50,06:40:00,06:41:00,8101351,13,,0,0,
50,06:45:00,06:46:00,8100052,14,,0,0,
50,06:55:00,06:55:00,8100051,15,,0,0,
50,06:58:00,06:58:00,8101146,16,,0,0,
50,07:03:00,07:05:00,8100049,17,,0,0,
50,07:14:00,07:15:00,8100048,18,,0,0,
50,07:21:00,07:21:00,8100047,19,,0,0,
50,07:29:00,07:29:00,8100046,20,,0,0,
50,07:38:00,07:39:00,8100045,21,,0,0,
50,07:48:00,07:49:00,8100044,22,,0,0,
50,07:54:00,07:55:00,8100043,23,,0,0,
50,08:02:00,08:04:00,8100042,24,,0,0,
50,08:09:00,08:10:00,8100539,25,,0,0,
50,08:24:00,08:25:00,8100041,26,,0,0,
50,08:28:00,08:29:00,8100546,27,,0,0,
50,08:34:00,08:35:00,8100040,28,,0,0,
50,08:41:00,08:42:00,8101917,29,,0,0,
50,08:51:00,08:51:00,8100002,30,,1,0,
51,07:08:00,07:08:00,8100002,1,,0,1,
51,07:16:00,07:17:00,8101917,2,,0,0,
51,07:23:00,07:24:00,8100040,3,,0,0,
51,07:29:00,07:30:00,8100546,4,,0,0,
51,07:33:00,07:34:00,8100041,5,,0,0,
51,07:48:00,07:49:00,8100539,6,,0,0,
51,07:55:00,07:56:00,8100042,7,,0,0,
51,08:03:00,08:04:00,8100043,8,,0,0,
51,08:10:00,08:12:00,8100044,9,,0,0,
51,08:21:00,08:21:00,8100045,10,,0,0,
51,08:30:00,08:31:00,8100046,11,,0,0,
51,08:38:00,08:39:00,8100047,12,,0,0,
51,08:44:00,08:45:00,8100048,13,,0,0,
51,08:54:00,08:55:00,8100049,14,,0,0,
52,08:54:00,08:55:00,8100049,14,,0,0,
52,09:00:00,09:00:00,8101146,15,,0,0,
52,09:03:00,09:03:00,8100051,16,,0,0,
52,09:12:00,09:13:00,8100052,17,,0,0,
52,09:21:00,09:22:00,8100053,18,,0,0,
52,09:27:00,09:28:00,8100054,19,,0,0,
52,09:35:00,09:35:00,8100055,20,,0,0,
52,09:42:00,09:43:00,8100057,21,,0,0,
52,09:46:00,09:46:00,8100366,22,,0,0,
52,09:49:00,09:49:00,8100058,23,,0,0,
52,09:58:00,09:59:00,8100939,24,,0,0,
52,10:08:00,10:08:00,8100099,25,,1,0,
53,06:49:00,06:49:00,8100099,1,,0,1,
53,06:57:00,06:58:00,8100939,2,,0,0,
53,07:07:00,07:07:00,8100058,3,,0,0,
53,07:10:00,07:11:00,8100366,4,,0,0,
53,07:14:00,07:14:00,8100057,5,,0,0,
53,07:18:00,07:19:00,8101593,6,,0,0,
53,07:21:00,07:22:00,8101044,7,,0,0,
53,07:24:00,07:25:00,8100055,8,,0,0,
53,07:32:00,07:32:00,8100054,9,,0,0,
53,07:38:00,07:38:00,8100053,10,,0,0,
53,07:46:00,07:47:00,8100052,11,,0,0,
53,07:56:00,07:56:00,8100051,12,,0,0,
53,07:59:00,07:59:00,8101146,13,,0,0,
53,08:04:00,08:05:00,8100049,14,,0,0,
53,08:14:00,08:15:00,8100048,15,,0,0,
53,08:21:00,08:21:00,8100047,16,,0,0,
53,08:29:00,08:29:00,8100046,17,,0,0,
53,08:38:00,08:39:00,8100045,18,,0,0,
53,08:48:00,08:48:00,8100044,19,,1,0,
54,09:12:00,09:12:00,8100044,1,,0,1,
54,09:21:00,09:21:00,8100045,2,,0,0,
54,09:30:00,09:31:00,8100046,3,,0,0,
54,09:38:00,09:39:00,8100047,4,,0,0,
54,09:44:00,09:45:00,8100048,5,,0,0,
54,09:54:00,09:55:00,8100049,6,,0,0,
55,09:54:00,09:55:00,8100049,6,,0,0,
55,10:00:00,10:00:00,8101146,7,,0,0,
55,10:03:00,10:03:00,8100051,8,,0,0,
55,10:12:00,10:13:00,8100052,9,,0,0,
55,10:21:00,10:22:00,8100053,10,,0,0,
55,10:27:00,10:28:00,8100054,11,,0,0,
55,10:35:00,10:35:00,8100055,12,,0,0,
55,10:38:00,10:38:00,8101044,13,,0,0,
55,10:44:00,10:44:00,8100057,14,,0,0,
55,10:47:00,10:48:00,8100366,15,,0,0,
55,10:50:00,10:51:00,8100058,16,,0,0,
55,11:00:00,11:00:00,8100939,17,,0,0,
55,11:09:00,11:09:00,8100099,18,,1,0,
56,07:50:00,07:50:00,8100099,1,,0,1,
56,07:59:00,07:59:00,8100939,2,,0,0,
56,08:08:00,08:09:00,8100058,3,,0,0,
56,08:12:00,08:12:00,8100366,4,,0,0,
56,08:15:00,08:16:00,8100057,5,,0,0,
56,08:21:00,08:22:00,8101044,6,,0,0,
56,08:24:00,08:25:00,8100055,7,,0,0,
56,08:32:00,08:32:00,8100054,8,,0,0,
56,08:38:00,08:38:00,8100053,9,,0,0,
56,08:46:00,08:47:00,8100052,10,,0,0,
56,08:56:00,08:56:00,8100051,11,,0,0,
56,08:59:00,08:59:00,8101146,12,,0,0,
56,09:04:00,09:05:00,8100049,13,,0,0,
56,09:14:00,09:15:00,8100048,14,,0,0,
56,09:21:00,09:21:00,8100047,15,,0,0,
56,09:29:00,09:29:00,8100046,16,,0,0,
56,09:38:00,09:39:00,8100045,17,,0,0,
56,09:48:00,09:49:00,8100044,18,,0,0,
56,09:54:00,09:55:00,8100043,19,,0,0,
56,10:02:00,10:04:00,8100042,20,,0,0,
56,10:09:00,10:10:00,8100539,21,,0,0,
56,10:24:00,10:25:00,8100041,22,,0,0,
56,10:28:00,10:29:00,8100546,23,,0,0,
56,10:34:00,10:35:00,8100040,24,,0,0,
56,10:41:00,10:42:00,8101917,25,,0,0,
56,10:51:00,10:51:00,8100002,26,,1,0,
57,12:52:00,12:52:00,8103000,1,,0,1,
57,12:57:00,13:00:00,8100514,2,,0,0,
57,13:25:00,13:25:00,8100516,3,,1,0,
58,14:03:00,14:03:00,8100516,1,,0,1,
58,14:28:00,14:28:00,8100514,2,,1,0,
59,09:08:00,09:08:00,8100002,1,,0,1,
59,09:16:00,09:17:00,8101917,2,,0,0,
59,09:23:00,09:24:00,8100040,3,,0,0,
59,09:29:00,09:30:00,8100546,4,,0,0,
59,09:33:00,09:34:00,8100041,5,,0,0,
59,09:48:00,09:49:00,8100539,6,,0,0,
59,09:55:00,09:56:00,8100042,7,,0,0,
59,10:03:00,10:04:00,8100043,8,,0,0,
59,10:10:00,10:12:00,8100044,9,,0,0,
59,10:21:00,10:21:00,8100045,10,,0,0,
59,10:30:00,10:31:00,8100046,11,,0,0,
59,10:38:00,10:39:00,8100047,12,,0,0,
59,10:44:00,10:45:00,8100048,13,,0,0,
59,10:54:00,10:55:00,8100049,14,,0,0,
60,10:54:00,10:55:00,8100049,14,,0,0,
60,11:00:00,11:00:00,8101146,15,,0,0,
60,11:03:00,11:03:00,8100051,16,,0,0,
60,11:12:00,11:13:00,8100052,17,,0,0,
60,11:21:00,11:22:00,8100053,18,,0,0,
60,11:27:00,11:28:00,8100054,19,,0,0,
60,11:35:00,11:35:00,8100055,20,,0,0,
60,11:42:00,11:43:00,8100057,21,,0,0,
60,11:46:00,11:46:00,8100366,22,,0,0,
60,11:49:00,11:49:00,8100058,23,,0,0,
60,11:58:00,11:59:00,8100939,24,,0,0,
60,12:08:00,12:08:00,8100099,25,,1,0,
61,11:12:00,11:12:00,8100044,1,,0,1,
61,11:21:00,11:21:00,8100045,2,,0,0,
61,11:30:00,11:31:00,8100046,3,,0,0,
61,11:38:00,11:39:00,8100047,4,,0,0,
61,11:44:00,11:45:00,8100048,5,,0,0,
61,11:54:00,11:55:00,8100049,6,,0,0,
62,11:54:00,11:55:00,8100049,6,,0,0,
62,12:00:00,12:00:00,8101146,7,,0,0,
62,12:03:00,12:03:00,8100051,8,,0,0,
62,12:12:00,12:13:00,8100052,9,,0,0,
62,12:21:00,12:22:00,8100053,10,,0,0,
62,12:27:00,12:28:00,8100054,11,,0,0,
62,12:35:00,12:35:00,8100055,12,,0,0,
62,12:38:00,12:38:00,8101044,13,,0,0,
62,12:44:00,12:44:00,8100057,14,,0,0,
62,12:47:00,12:48:00,8100366,15,,0,0,
62,12:50:00,12:51:00,8100058,16,,0,0,
62,13:00:00,13:00:00,8100939,17,,0,0,
62,13:09:00,13:09:00,8100099,18,,1,0,
63,09:52:00,09:52:00,8100099,1,,0,1,
63,10:00:00,10:01:00,8100939,2,,0,0,
63,10:10:00,10:10:00,8100058,3,,0,0,
63,10:13:00,10:14:00,8100366,4,,0,0,
63,10:17:00,10:17:00,8100057,5,,0,0,
63,10:24:00,10:25:00,8100055,6,,0,0,
63,10:32:00,10:32:00,8100054,7,,0,0,
63,10:38:00,10:38:00,8100053,8,,0,0,
63,10:46:00,10:47:00,8100052,9,,0,0,
63,10:56:00,10:56:00,8100051,10,,0,0,
63,10:59:00,10:59:00,8101146,11,,0,0,
63,11:04:00,11:05:00,8100049,12,,0,0,
63,11:14:00,11:15:00,8100048,13,,0,0,
63,11:21:00,11:21:00,8100047,14,,0,0,
63,11:29:00,11:29:00,8100046,15,,0,0,
63,11:38:00,11:39:00,8100045,16,,0,0,
63,11:48:00,11:49:00,8100044,17,,0,0,
63,11:54:00,11:55:00,8100043,18,,0,0,
63,12:02:00,12:04:00,8100042,19,,0,0,
63,12:09:00,12:10:00,8100539,20,,0,0,
63,12:24:00,12:25:00,8100041,21,,0,0,
63,12:28:00,12:29:00,8100546,22,,0,0,
63,12:34:00,12:35:00,8100040,23,,0,0,
63,12:41:00,12:42:00,8101917,24,,0,0,
63,12:51:00,12:51:00,8100002,25,,1,0,
64,11:08:00,11:08:00,8100002,1,,0,1,
64,11:16:00,11:17:00,8101917,2,,0,0,
64,11:23:00,11:24:00,8100040,3,,0,0,
64,11:29:00,11:30:00,8100546,4,,0,0,
64,11:33:00,11:34:00,8100041,5,,0,0,
64,11:48:00,11:49:00,8100539,6,,0,0,
64,11:55:00,11:56:00,8100042,7,,0,0,
64,12:03:00,12:04:00,8100043,8,,0,0,
64,12:10:00,12:12:00,8100044,9,,0,0,
64,12:21:00,12:21:00,8100045,10,,0,0,
64,12:30:00,12:31:00,8100046,11,,0,0,
64,12:38:00,12:39:00,8100047,12,,0,0,
64,12:44:00,12:45:00,8100048,13,,0,0,
64,12:54:00,12:55:00,8100049,14,,0,0,
65,12:54:00,12:55:00,8100049,14,,0,0,
65,13:00:00,13:00:00,8101146,15,,0,0,
65,13:03:00,13:03:00,8100051,16,,0,0,
65,13:12:00,13:13:00,8100052,17,,0,0,
65,13:21:00,13:22:00,8100053,18,,0,0,
65,13:27:00,13:28:00,8100054,19,,0,0,
65,13:35:00,13:35:00,8100055,20,,0,0,
65,13:42:00,13:43:00,8100057,21,,0,0,
65,13:46:00,13:46:00,8100366,22,,0,0,
65,13:49:00,13:49:00,8100058,23,,0,0,
65,13:58:00,13:59:00,8100939,24,,0,0,
65,14:08:00,14:08:00,8100099,25,,1,0,
66,10:50:00,10:50:00,8100099,1,,0,1,
66,10:59:00,10:59:00,8100939,2,,0,0,
66,11:08:00,11:09:00,8100058,3,,0,0,
66,11:12:00,11:12:00,8100366,4,,0,0,
66,11:15:00,11:16:00,8100057,5,,0,0,
66,11:21:00,11:22:00,8101044,6,,0,0,
66,11:24:00,11:25:00,8100055,7,,0,0,
66,11:32:00,11:32:00,8100054,8,,0,0,
66,11:38:00,11:38:00,8100053,9,,0,0,
66,11:46:00,11:47:00,8100052,10,,0,0,
66,11:56:00,11:56:00,8100051,11,,0,0,
66,11:59:00,11:59:00,8101146,12,,0,0,
66,12:04:00,12:05:00,8100049,13,,0,0,
66,12:14:00,12:15:00,8100048,14,,0,0,
66,12:21:00,12:21:00,8100047,15,,0,0,
66,12:29:00,12:29:00,8100046,16,,0,0,
66,12:38:00,12:39:00,8100045,17,,0,0,
66,12:48:00,12:48:00,8100044,18,,1,0,
67,11:52:00,11:52:00,8100099,1,,0,1,
67,12:00:00,12:01:00,8100939,2,,0,0,
67,12:10:00,12:10:00,8100058,3,,0,0,
67,12:13:00,12:14:00,8100366,4,,0,0,
67,12:17:00,12:17:00,8100057,5,,0,0,
67,12:24:00,12:25:00,8100055,6,,0,0,
67,12:32:00,12:32:00,8100054,7,,0,0,
67,12:38:00,12:38:00,8100053,8,,0,0,
67,12:46:00,12:47:00,8100052,9,,0,0,
67,12:56:00,12:56:00,8100051,10,,0,0,
67,12:59:00,12:59:00,8101146,11,,0,0,
67,13:04:00,13:05:00,8100049,12,,0,0,
67,13:14:00,13:15:00,8100048,13,,0,0,
67,13:21:00,13:21:00,8100047,14,,0,0,
67,13:29:00,13:29:00,8100046,15,,0,0,
67,13:38:00,13:39:00,8100045,16,,0,0,
67,13:48:00,13:49:00,8100044,17,,0,0,
67,13:54:00,13:55:00,8100043,18,,0,0,
67,14:02:00,14:04:00,8100042,19,,0,0,
67,14:09:00,14:10:00,8100539,20,,0,0,
67,14:24:00,14:25:00,8100041,21,,0,0,
67,14:28:00,14:29:00,8100546,22,,0,0,
67,14:34:00,14:35:00,8100040,23,,0,0,
67,14:41:00,14:42:00,8101917,24,,0,0,
67,14:51:00,14:51:00,8100002,25,,1,0,
68,13:08:00,13:08:00,8100002,1,,0,1,
68,13:16:00,13:17:00,8101917,2,,0,0,
68,13:23:00,13:24:00,8100040,3,,0,0,
68,13:29:00,13:30:00,8100546,4,,0,0,
68,13:33:00,13:34:00,8100041,5,,0,0,
68,13:48:00,13:49:00,8100539,6,,0,0,
68,13:55:00,13:56:00,8100042,7,,0,0,
68,14:03:00,14:04:00,8100043,8,,0,0,
68,14:10:00,14:12:00,8100044,9,,0,0,
68,14:21:00,14:21:00,8100045,10,,0,0,
68,14:30:00,14:31:00,8100046,11,,0,0,
68,14:38:00,14:39:00,8100047,12,,0,0,
68,14:44:00,14:45:00,8100048,13,,0,0,
68,14:54:00,14:55:00,8100049,14,,0,0,
69,14:54:00,14:55:00,8100049,14,,0,0,
69,15:00:00,15:00:00,8101146,15,,0,0,
69,15:03:00,15:03:00,8100051,16,,0,0,
69,15:12:00,15:13:00,8100052,17,,0,0,
69,15:21:00,15:22:00,8100053,18,,0,0,
69,15:27:00,15:28:00,8100054,19,,0,0,
69,15:35:00,15:35:00,8100055,20,,0,0,
69,15:42:00,15:43:00,8100057,21,,0,0,
69,15:46:00,15:46:00,8100366,22,,0,0,
69,15:49:00,15:49:00,8100058,23,,0,0,
69,15:58:00,15:59:00,8100939,24,,0,0,
69,16:08:00,16:08:00,8100099,25,,1,0,
70,16:13:00,16:13:00,8100108,1,,0,1,
70,16:37:00,16:37:00,8100099,2,,1,0,
71,15:12:00,15:12:00,8100044,1,,0,1,
71,15:21:00,15:21:00,8100045,2,,0,0,
71,15:30:00,15:31:00,8100046,3,,0,0,
71,15:38:00,15:39:00,8100047,4,,0,0,
71,15:44:00,15:45:00,8100048,5,,0,0,
71,15:54:00,15:55:00,8100049,6,,0,0,
72,15:54:00,15:55:00,8100049,6,,0,0,
72,16:00:00,16:00:00,8101146,7,,0,0,
72,16:03:00,16:03:00,8100051,8,,0,0,
72,16:12:00,16:13:00,8100052,9,,0,0,
72,16:21:00,16:22:00,8100053,10,,0,0,
72,16:27:00,16:28:00,8100054,11,,0,0,
72,16:35:00,16:35:00,8100055,12,,0,0,
72,16:38:00,16:38:00,8101044,13,,0,0,
72,16:44:00,16:44:00,8100057,14,,0,0,
72,16:47:00,16:48:00,8100366,15,,0,0,
72,16:50:00,16:51:00,8100058,16,,0,0,
72,17:00:00,17:00:00,8100939,17,,0,0,
72,17:09:00,17:09:00,8100099,18,,1,0,
73,13:52:00,13:52:00,8100099,1,,0,1,
73,14:00:00,14:01:00,8100939,2,,0,0,
73,14:10:00,14:10:00,8100058,3,,0,0,
73,14:13:00,14:14:00,8100366,4,,0,0,
73,14:17:00,14:17:00,8100057,5,,0,0,
73,14:24:00,14:25:00,8100055,6,,0,0,
73,14:32:00,14:32:00,8100054,7,,0,0,
73,14:38:00,14:38:00,8100053,8,,0,0,
73,14:46:00,14:47:00,8100052,9,,0,0,
73,14:56:00,14:56:00,8100051,10,,0,0,
73,14:59:00,14:59:00,8101146,11,,0,0,
73,15:04:00,15:05:00,8100049,12,,0,0,
73,15:14:00,15:15:00,8100048,13,,0,0,
73,15:21:00,15:21:00,8100047,14,,0,0,
73,15:29:00,15:29:00,8100046,15,,0,0,
73,15:38:00,15:39:00,8100045,16,,0,0,
73,15:48:00,15:49:00,8100044,17,,0,0,
73,15:54:00,15:55:00,8100043,18,,0,0,
73,16:02:00,16:04:00,8100042,19,,0,0,
73,16:09:00,16:10:00,8100539,20,,0,0,
73,16:24:00,16:25:00,8100041,21,,0,0,
73,16:28:00,16:29:00,8100546,22,,0,0,
73,16:34:00,16:35:00,8100040,23,,0,0,
73,16:41:00,16:42:00,8101917,24,,0,0,
73,16:51:00,16:58:00,8100002,25,,0,0,
74,16:51:00,16:58:00,8100002,25,,0,0,
74,17:04:00,17:04:00,8100929,26,,0,0,
74,17:09:00,17:09:00,8100426,27,,0,0,
74,17:14:00,17:14:00,8100594,28,,0,0,
74,17:18:00,17:18:00,8100134,29,,0,0,
74,17:22:00,17:22:00,8100019,30,,1,0,
75,20:45:00,20:45:00,8100082,1,,0,1,
75,20:54:00,20:55:00,8100035,2,,0,0,
75,21:17:00,21:17:00,8100173,3,,1,0,
76,15:08:00,15:08:00,8100002,1,,0,1,
76,15:16:00,15:17:00,8101917,2,,0,0,
76,15:23:00,15:24:00,8100040,3,,0,0,
76,15:29:00,15:30:00,8100546,4,,0,0,
76,15:33:00,15:34:00,8100041,5,,0,0,
76,15:48:00,15:49:00,8100539,6,,0,0,
76,15:55:00,15:56:00,8100042,7,,0,0,
76,16:03:00,16:04:00,8100043,8,,0,0,
76,16:10:00,16:12:00,8100044,9,,0,0,
76,16:21:00,16:21:00,8100045,10,,0,0,
76,16:30:00,16:31:00,8100046,11,,0,0,
76,16:38:00,16:39:00,8100047,12,,0,0,
76,16:44:00,16:45:00,8100048,13,,0,0,
76,16:54:00,16:55:00,8100049,14,,0,0,
77,16:54:00,16:55:00,8100049,14,,0,0,
77,17:00:00,17:00:00,8101146,15,,0,0,
77,17:03:00,17:03:00,8100051,16,,0,0,
77,17:12:00,17:13:00,8100052,17,,0,0,
77,17:21:00,17:22:00,8100053,18,,0,0,
77,17:27:00,17:28:00,8100054,19,,0,0,
77,17:35:00,17:35:00,8100055,20,,0,0,
77,17:42:00,17:43:00,8100057,21,,0,0,
77,17:46:00,17:46:00,8100366,22,,0,0,
77,17:49:00,17:49:00,8100058,23,,0,0,
77,17:58:00,17:59:00,8100939,24,,0,0,
77,18:08:00,18:08:00,8100099,25,,1,0,
78,14:50:00,14:50:00,8100099,1,,0,1,
78,14:59:00,14:59:00,8100939,2,,0,0,
78,15:08:00,15:09:00,8100058,3,,0,0,
78,15:12:00,15:12:00,8100366,4,,0,0,
78,15:15:00,15:16:00,8100057,5,,0,0,
78,15:21:00,15:22:00,8101044,6,,0,0,
78,15:24:00,15:25:00,8100055,7,,0,0,
78,15:32:00,15:32:00,8100054,8,,0,0,
78,15:38:00,15:38:00,8100053,9,,0,0,
78,15:46:00,15:47:00,8100052,10,,0,0,
78,15:56:00,15:56:00,8100051,11,,0,0,
78,15:59:00,15:59:00,8101146,12,,0,0,
78,16:04:00,16:05:00,8100049,13,,0,0,
78,16:14:00,16:15:00,8100048,14,,0,0,
78,16:21:00,16:21:00,8100047,15,,0,0,
78,16:29:00,16:29:00,8100046,16,,0,0,
78,16:38:00,16:39:00,8100045,17,,0,0,
78,16:48:00,16:48:00,8100044,18,,1,0,
79,15:52:00,15:52:00,8100099,1,,0,1,
79,16:00:00,16:01:00,8100939,2,,0,0,
79,16:10:00,16:10:00,8100058,3,,0,0,
79,16:13:00,16:14:00,8100366,4,,0,0,
79,16:17:00,16:17:00,8100057,5,,0,0,
79,16:24:00,16:25:00,8100055,6,,0,0,
79,16:32:00,16:32:00,8100054,7,,0,0,
79,16:38:00,16:38:00,8100053,8,,0,0,
79,16:46:00,16:47:00,8100052,9,,0,0,
79,16:56:00,16:56:00,8100051,10,,0,0,
79,16:59:00,16:59:00,8101146,11,,0,0,
79,17:04:00,17:05:00,8100049,12,,0,0,
79,17:14:00,17:15:00,8100048,13,,0,0,
79,17:21:00,17:21:00,8100047,14,,0,0,
79,17:29:00,17:29:00,8100046,15,,0,0,
79,17:38:00,17:39:00,8100045,16,,0,0,
79,17:48:00,17:49:00,8100044,17,,0,0,
79,17:54:00,17:55:00,8100043,18,,0,0,
79,18:02:00,18:04:00,8100042,19,,0,0,
79,18:09:00,18:10:00,8100539,20,,0,0,
79,18:24:00,18:25:00,8100041,21,,0,0,
79,18:28:00,18:29:00,8100546,22,,0,0,
79,18:34:00,18:35:00,8100040,23,,0,0,
79,18:41:00,18:42:00,8101917,24,,0,0,
79,18:51:00,18:58:00,8100002,25,,0,0,
80,18:51:00,18:58:00,8100002,25,,0,0,
80,19:04:00,19:04:00,8100929,26,,0,0,
80,19:09:00,19:09:00,8100426,27,,0,0,
80,19:14:00,19:14:00,8100594,28,,0,0,
80,19:18:00,19:18:00,8100134,29,,0,0,
80,19:22:00,19:22:00,8100019,30,,1,0,
81,17:08:00,17:08:00,8100002,1,,0,1,
81,17:16:00,17:17:00,8101917,2,,0,0,
81,17:23:00,17:24:00,8100040,3,,0,0,
81,17:29:00,17:30:00,8100546,4,,0,0,
81,17:33:00,17:34:00,8100041,5,,0,0,
81,17:48:00,17:49:00,8100539,6,,0,0,
81,17:55:00,17:56:00,8100042,7,,0,0,
81,18:03:00,18:04:00,8100043,8,,0,0,
81,18:10:00,18:13:00,8100044,9,,0,0,
81,18:22:00,18:22:00,8100045,10,,0,0,
81,18:31:00,18:32:00,8100046,11,,0,0,
81,18:39:00,18:40:00,8100047,12,,0,0,
81,18:45:00,18:46:00,8100048,13,,0,0,
81,18:55:00,18:56:00,8100049,14,,0,0,
82,18:55:00,18:56:00,8100049,14,,0,0,
82,19:01:00,19:01:00,8101146,15,,0,0,
82,19:04:00,19:04:00,8100051,16,,0,0,
82,19:13:00,19:14:00,8100052,17,,0,0,
82,19:22:00,19:23:00,8100053,18,,0,0,
82,19:28:00,19:29:00,8100054,19,,0,0,
82,19:36:00,19:36:00,8100055,20,,0,0,
82,19:43:00,19:44:00,8100057,21,,0,0,
82,19:47:00,19:47:00,8100366,22,,0,0,
82,19:50:00,19:50:00,8100058,23,,0,0,
82,19:59:00,20:00:00,8100939,24,,0,0,
82,20:09:00,20:09:00,8100099,25,,1,0,
83,16:50:00,16:50:00,8100099,1,,0,1,
83,16:59:00,16:59:00,8100939,2,,0,0,
83,17:08:00,17:09:00,8100058,3,,0,0,
83,17:12:00,17:12:00,8100366,4,,0,0,
83,17:15:00,17:16:00,8100057,5,,0,0,
83,17:21:00,17:22:00,8101044,6,,0,0,
83,17:24:00,17:25:00,8100055,7,,0,0,
83,17:32:00,17:32:00,8100054,8,,0,0,
83,17:38:00,17:38:00,8100053,9,,0,0,
83,17:46:00,17:47:00,8100052,10,,0,0,
83,17:56:00,17:56:00,8100051,11,,0,0,
83,17:59:00,17:59:00,8101146,12,,0,0,
83,18:04:00,18:05:00,8100049,13,,0,0,
83,18:14:00,18:15:00,8100048,14,,0,0,
83,18:21:00,18:21:00,8100047,15,,0,0,
83,18:29:00,18:29:00,8100046,16,,0,0,
83,18:38:00,18:39:00,8100045,17,,0,0,
83,18:48:00,18:48:00,8100044,18,,1,0,
84,16:00:00,16:00:00,8100108,1,,0,1,
84,16:11:00,16:11:00,8100104,2,,0,0,
84,16:18:00,16:19:00,8100103,3,,0,0,
84,16:24:00,16:25:00,8100102,4,,0,0,
84,16:32:00,16:35:00,8100101,5,,0,0,
84,16:41:00,16:42:00,8100100,6,,0,0,
84,16:47:00,16:50:00,8100099,7,,0,0,
85,16:47:00,16:50:00,8100099,7,,0,0,
85,16:59:00,16:59:00,8100939,8,,0,0,
85,17:08:00,17:09:00,8100058,9,,0,0,
85,17:12:00,17:12:00,8100366,10,,0,0,
85,17:15:00,17:16:00,8100057,11,,0,0,
85,17:21:00,17:22:00,8101044,12,,0,0,
85,17:24:00,17:25:00,8100055,13,,0,0,
85,17:32:00,17:32:00,8100054,14,,0,0,
85,17:38:00,17:38:00,8100053,15,,0,0,
85,17:46:00,17:47:00,8100052,16,,0,0,
85,17:56:00,17:56:00,8100051,17,,0,0,
85,17:59:00,17:59:00,8101146,18,,0,0,
85,18:04:00,18:05:00,8100049,19,,0,0,
85,18:14:00,18:15:00,8100048,20,,0,0,
85,18:21:00,18:21:00,8100047,21,,0,0,
85,18:29:00,18:29:00,8100046,22,,0,0,
85,18:38:00,18:39:00,8100045,23,,0,0,
85,18:48:00,18:48:00,8100044,24,,1,0,
86,19:12:00,19:12:00,8100044,1,,0,1,
86,19:21:00,19:21:00,8100045,2,,0,0,
86,19:30:00,19:31:00,8100046,3,,0,0,
86,19:35:00,19:35:00,8100892,4,,0,0,
86,19:39:00,19:40:00,8100047,5,,0,0,
86,19:45:00,19:46:00,8100048,6,,0,0,
86,19:50:00,19:51:00,8100050,7,,0,0,
86,19:56:00,19:57:00,8100049,8,,0,0,
87,19:56:00,19:57:00,8100049,8,,0,0,
87,20:02:00,20:03:00,8101146,9,,0,0,
87,20:05:00,20:06:00,8100051,10,,0,0,
87,20:15:00,20:16:00,8100052,11,,0,0,
87,20:24:00,20:24:00,8100053,12,,0,0,
87,20:30:00,20:30:00,8100054,13,,0,0,
87,20:37:00,20:38:00,8100055,14,,0,0,
87,20:40:00,20:41:00,8101044,15,,0,0,
87,20:46:00,20:47:00,8100057,16,,0,0,
87,20:50:00,20:50:00,8100366,17,,0,0,
87,20:53:00,20:53:00,8100058,18,,0,0,
87,21:02:00,21:03:00,8100939,19,,0,0,
87,21:12:00,21:12:00,8100099,20,,1,0,
88,17:52:00,17:52:00,8100099,1,,0,1,
88,18:00:00,18:01:00,8100939,2,,0,0,
88,18:10:00,18:10:00,8100058,3,,0,0,
88,18:13:00,18:14:00,8100366,4,,0,0,
88,18:17:00,18:17:00,8100057,5,,0,0,
88,18:24:00,18:25:00,8100055,6,,0,0,
88,18:32:00,18:32:00,8100054,7,,0,0,
88,18:38:00,18:38:00,8100053,8,,0,0,
88,18:46:00,18:47:00,8100052,9,,0,0,
88,18:56:00,18:56:00,8100051,10,,0,0,
88,18:59:00,18:59:00,8101146,11,,0,0,
88,19:04:00,19:05:00,8100049,12,,0,0,
88,19:14:00,19:15:00,8100048,13,,0,0,
88,19:21:00,19:21:00,8100047,14,,0,0,
88,19:29:00,19:29:00,8100046,15,,0,0,
88,19:38:00,19:39:00,8100045,16,,0,0,
88,19:48:00,19:49:00,8100044,17,,0,0,
88,19:54:00,19:55:00,8100043,18,,0,0,
88,20:02:00,20:04:00,8100042,19,,0,0,
88,20:09:00,20:10:00,8100539,20,,0,0,
88,20:24:00,20:25:00,8100041,21,,0,0,
